"species_id","hindfoot_length","hindfoot_half"
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",28,14
"PB",27,13.5
"PB",28,14
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",28,14
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",28,14
"PB",26,13
"PB",25,12.5
"PB",28,14
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",27,13.5
"PB",25,12.5
"PB",25,12.5
"PB",28,14
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"NL",29,14.5
"DM",23,11.5
"PF",13,6.5
"PF",20,10
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",16,8
"PF",17,8.5
"PF",16,8
"PF",16,8
"PF",14,7
"PF",14,7
"PF",14,7
"PF",14,7
"PF",15,7.5
"PF",14,7
"PF",14,7
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",17,8.5
"PF",17,8.5
"PF",16,8
"PF",17,8.5
"PF",17,8.5
"PF",15,7.5
"PF",17,8.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",14,7
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PE",20,10
"PE",20,10
"PE",21,10.5
"PE",19,9.5
"PE",19,9.5
"PE",19,9.5
"PE",19,9.5
"PE",20,10
"PE",21,10.5
"PE",20,10
"PE",20,10
"PE",22,11
"PE",21,10.5
"PE",20,10
"PE",22,11
"PE",20,10
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",17,8.5
"PE",21,10.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",20,10
"PP",21,10.5
"PP",22,11
"PP",16,8
"PP",22,11
"PP",20,10
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",23,11.5
"PP",24,12
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",20,10
"PP",21,10.5
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",25,12.5
"PP",23,11.5
"PP",22,11
"PP",21,10.5
"PP",24,12
"PP",24,12
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",18,9
"OT",20,10
"OT",19,9.5
"OT",19,9.5
"OT",18,9
"OT",19,9.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",19,9.5
"OT",21,10.5
"OT",20,10
"OT",16,8
"OT",19,9.5
"OT",19,9.5
"OT",20,10
"OT",19,9.5
"OT",22,11
"OT",16,8
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",22,11
"OT",22,11
"OT",19,9.5
"OT",21,10.5
"OT",20,10
"OT",22,11
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",19,9.5
"OT",17,8.5
"OT",26,13
"OT",20,10
"OT",22,11
"OT",22,11
"OT",21,10.5
"OT",18,9
"OT",20,10
"OT",21,10.5
"OT",19,9.5
"OT",16,8
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",22,11
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",29,14.5
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OL",20,10
"OL",21,10.5
"OL",21,10.5
"OL",20,10
"OL",19,9.5
"OL",20,10
"OL",20,10
"OL",21,10.5
"OL",20,10
"OL",21,10.5
"OL",20,10
"OL",20,10
"OL",20,10
"OL",20,10
"OL",20,10
"OL",22,11
"OL",21,10.5
"OL",20,10
"RM",18,9
"RM",17,8.5
"RM",17,8.5
"RM",15,7.5
"RM",15,7.5
"RM",16,8
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",15,7.5
"RM",14,7
"RM",15,7.5
"RM",16,8
"RM",17,8.5
"RM",16,8
"PM",21,10.5
"PM",21,10.5
"PM",19,9.5
"PM",20,10
"PH",26,13
"PH",27,13.5
"PH",28,14
"PH",27,13.5
"PH",27,13.5
"PH",27,13.5
"PH",26,13
"PH",28,14
"PH",25,12.5
"SF",25,12.5
"PB",28,14
"PB",27,13.5
"PB",26,13
"PB",28,14
"PB",26,13
"PB",26,13
"PB",28,14
"PB",25,12.5
"PB",27,13.5
"PB",24,12
"PB",28,14
"PB",26,13
"PB",28,14
"PB",28,14
"PB",28,14
"PB",24,12
"PB",27,13.5
"PB",25,12.5
"PB",28,14
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",28,14
"PB",27,13.5
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",27,13.5
"PB",25,12.5
"PB",25,12.5
"PB",27,13.5
"PB",25,12.5
"PB",27,13.5
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",28,14
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",24,12
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",24,12
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",28,14
"PB",24,12
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",28,14
"PB",26,13
"PB",28,14
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",28,14
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",28,14
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",28,14
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",28,14
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",28,14
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",24,12
"NL",29,14.5
"NL",29,14.5
"NL",29,14.5
"DM",26,13
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",14,7
"PF",15,7.5
"PF",15,7.5
"PF",17,8.5
"PF",17,8.5
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",14,7
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",16,8
"PF",17,8.5
"PF",15,7.5
"PF",17,8.5
"PF",17,8.5
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PE",19,9.5
"PE",19,9.5
"PE",21,10.5
"PE",19,9.5
"PE",20,10
"PE",21,10.5
"PE",19,9.5
"PE",21,10.5
"PE",22,11
"PE",22,11
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",19,9.5
"PE",21,10.5
"PE",21,10.5
"PE",19,9.5
"PE",21,10.5
"PE",20,10
"PE",18,9
"PE",19,9.5
"PP",23,11.5
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",23,11.5
"PP",20,10
"PP",22,11
"PP",24,12
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",20,10
"PP",21,10.5
"PP",21,10.5
"PP",19,9.5
"PP",19,9.5
"PP",20,10
"PP",19,9.5
"PP",24,12
"PP",20,10
"PP",23,11.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",20,10
"PP",20,10
"PP",21,10.5
"PP",21,10.5
"PP",19,9.5
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",20,10
"PP",20,10
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",23,11.5
"PP",21,10.5
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",21,10.5
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"OT",22,11
"OT",19,9.5
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",19,9.5
"OT",19,9.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",18,9
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",22,11
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",18,9
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",19,9.5
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",19,9.5
"OT",19,9.5
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",22,11
"OT",21,10.5
"OT",19,9.5
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",18,9
"OX",20,10
"OL",20,10
"OL",20,10
"OL",19,9.5
"OL",22,11
"OL",21,10.5
"OL",21,10.5
"OL",20,10
"OL",23,11.5
"OL",20,10
"OL",21,10.5
"OL",22,11
"OL",19,9.5
"OL",21,10.5
"OL",18,9
"OL",21,10.5
"OL",19,9.5
"OL",20,10
"OL",20,10
"OL",17,8.5
"OL",21,10.5
"OL",20,10
"OL",19,9.5
"OL",20,10
"OL",21,10.5
"OL",21,10.5
"OL",22,11
"OL",22,11
"OL",22,11
"OL",21,10.5
"OL",22,11
"OL",21,10.5
"OL",21,10.5
"OL",22,11
"OL",21,10.5
"OL",22,11
"OL",21,10.5
"OL",19,9.5
"OL",21,10.5
"OL",22,11
"OL",21,10.5
"OL",19,9.5
"OL",21,10.5
"OL",20,10
"OL",21,10.5
"OL",20,10
"OL",22,11
"OL",20,10
"OL",22,11
"OL",20,10
"OL",21,10.5
"OL",20,10
"OL",20,10
"OL",19,9.5
"OL",21,10.5
"OL",21,10.5
"OL",20,10
"OL",20,10
"OL",22,11
"OL",23,11.5
"OL",22,11
"OL",21,10.5
"OL",20,10
"OL",21,10.5
"OL",20,10
"OL",21,10.5
"OL",19,9.5
"OL",20,10
"OL",22,11
"OL",22,11
"OL",19,9.5
"OL",19,9.5
"OL",22,11
"OL",20,10
"OL",19,9.5
"OL",21,10.5
"OL",20,10
"OL",20,10
"OL",20,10
"OL",19,9.5
"OL",20,10
"OL",21,10.5
"OL",20,10
"OL",21,10.5
"OL",22,11
"OL",20,10
"OL",22,11
"OL",19,9.5
"OL",20,10
"OL",21,10.5
"OL",21,10.5
"OL",20,10
"OL",21,10.5
"RM",14,7
"RM",16,8
"RM",14,7
"RM",16,8
"RM",17,8.5
"RM",18,9
"RM",18,9
"RM",18,9
"RM",16,8
"RM",15,7.5
"RM",14,7
"RM",18,9
"RM",17,8.5
"RM",17,8.5
"RM",19,9.5
"RM",16,8
"RM",16,8
"RM",16,8
"RM",18,9
"RM",17,8.5
"RM",17,8.5
"RM",15,7.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",11,5.5
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",20,10
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",20,10
"PM",20,10
"PM",20,10
"PM",21,10.5
"PM",21,10.5
"PM",20,10
"PM",19,9.5
"PM",20,10
"PM",20,10
"PM",20,10
"PH",27,13.5
"PB",25,12.5
"PB",24,12
"PB",24,12
"PB",28,14
"PL",21,10.5
"NL",29,14.5
"PF",11,5.5
"PF",13,6.5
"PF",15,7.5
"PF",15,7.5
"PF",14,7
"PF",15,7.5
"PF",17,8.5
"PF",16,8
"PF",16,8
"PF",19,9.5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",17,8.5
"PF",15,7.5
"PF",14,7
"PF",17,8.5
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",17,8.5
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",17,8.5
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",22,11
"PE",21,10.5
"PE",21,10.5
"PE",20,10
"PE",21,10.5
"PE",20,10
"PE",21,10.5
"PE",20,10
"PE",19,9.5
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",20,10
"PE",21,10.5
"PE",21,10.5
"PE",20,10
"PE",21,10.5
"PE",20,10
"PE",21,10.5
"PE",20,10
"PE",22,11
"PE",17,8.5
"PE",20,10
"PE",19,9.5
"PE",20,10
"PE",19,9.5
"PE",21,10.5
"PE",20,10
"PE",20,10
"PE",20,10
"PE",20,10
"PE",19,9.5
"PE",16,8
"PP",21,10.5
"PP",22,11
"PP",20,10
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",24,12
"PP",22,11
"PP",22,11
"PP",24,12
"PP",24,12
"PP",23,11.5
"PP",21,10.5
"PP",24,12
"PP",22,11
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",23,11.5
"PP",20,10
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",24,12
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",20,10
"PP",20,10
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",20,10
"OT",18,9
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",22,11
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",21,10.5
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",19,9.5
"OT",21,10.5
"OT",19,9.5
"OT",19,9.5
"OT",24,12
"OT",20,10
"OT",19,9.5
"OT",18,9
"OT",20,10
"OT",16,8
"OT",20,10
"OT",22,11
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",22,11
"OT",21,10.5
"OT",19,9.5
"OT",22,11
"OT",22,11
"OT",20,10
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",21,10.5
"OT",13,6.5
"OT",19,9.5
"OT",20,10
"OT",19,9.5
"OT",18,9
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",19,9.5
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",18,9
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",22,11
"OT",21,10.5
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",19,9.5
"OT",20,10
"OL",19,9.5
"OL",19,9.5
"OL",20,10
"OL",21,10.5
"OL",21,10.5
"OL",22,11
"OL",21,10.5
"OL",20,10
"OL",22,11
"OL",22,11
"OL",18,9
"OL",20,10
"OL",20,10
"OL",22,11
"OL",21,10.5
"OL",20,10
"OL",21,10.5
"OL",22,11
"OL",21,10.5
"OL",21,10.5
"OL",20,10
"OL",21,10.5
"OL",21,10.5
"OL",21,10.5
"OL",19,9.5
"OL",21,10.5
"OL",18,9
"OL",20,10
"OL",20,10
"OL",20,10
"OL",17,8.5
"OL",19,9.5
"OL",20,10
"OL",21,10.5
"OL",20,10
"OL",20,10
"OL",20,10
"OL",21,10.5
"OL",21,10.5
"OL",22,11
"OL",20,10
"OL",20,10
"OL",21,10.5
"OL",20,10
"OL",21,10.5
"OL",19,9.5
"OL",20,10
"OL",21,10.5
"OL",22,11
"OL",21,10.5
"OL",22,11
"OL",22,11
"OL",21,10.5
"OL",22,11
"OL",22,11
"OL",22,11
"OL",21,10.5
"OL",22,11
"OL",22,11
"OL",22,11
"OL",21,10.5
"OL",18,9
"OL",12,6
"OL",19,9.5
"OL",20,10
"OL",20,10
"OL",20,10
"OL",20,10
"OL",20,10
"OL",21,10.5
"OL",21,10.5
"OL",20,10
"RM",16,8
"RM",15,7.5
"RM",18,9
"RM",16,8
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",15,7.5
"RM",16,8
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",16,8
"RM",15,7.5
"RM",18,9
"RM",18,9
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",18,9
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",18,9
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",9,4.5
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",17,8.5
"RM",18,9
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",15,7.5
"RM",15,7.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",18,9
"PM",22,11
"PM",21,10.5
"PM",20,10
"PM",21,10.5
"PM",21,10.5
"PM",22,11
"PM",21,10.5
"PM",21,10.5
"PM",20,10
"PM",20,10
"PM",21,10.5
"PM",22,11
"PM",21,10.5
"PM",22,11
"PM",21,10.5
"PM",21,10.5
"PM",22,11
"PM",20,10
"PM",20,10
"PM",20,10
"PM",20,10
"PM",20,10
"PM",20,10
"PM",20,10
"PM",20,10
"PM",18,9
"PM",20,10
"PM",20,10
"PM",19,9.5
"PM",19,9.5
"PM",20,10
"PM",21,10.5
"PM",18,9
"PM",19,9.5
"PM",22,11
"PM",19,9.5
"PM",21,10.5
"PM",21,10.5
"PM",20,10
"PM",20,10
"PM",21,10.5
"PM",19,9.5
"PM",19,9.5
"PM",21,10.5
"PM",22,11
"RF",17,8.5
"RF",17,8.5
"RF",18,9
"RF",18,9
"RF",17,8.5
"PH",28,14
"BA",13,6.5
"BA",14,7
"BA",14,7
"BA",13,6.5
"RO",15,7.5
"RX",17,8.5
"PL",22,11
"PF",20,10
"PF",16,8
"PF",15,7.5
"PF",14,7
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",13,6.5
"PF",17,8.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",14,7
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",14,7
"PF",15,7.5
"PF",15,7.5
"PF",20,10
"PF",15,7.5
"PF",14,7
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",13,6.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",14,7
"PF",15,7.5
"PF",17,8.5
"PF",16,8
"PF",14,7
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",17,8.5
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",14,7
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",14,7
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",13,6.5
"PE",19,9.5
"PE",20,10
"PE",21,10.5
"PE",21,10.5
"PE",20,10
"PE",19,9.5
"PE",20,10
"PE",20,10
"PE",19,9.5
"PE",20,10
"PE",20,10
"PE",19,9.5
"PE",19,9.5
"PE",19,9.5
"PE",19,9.5
"PE",20,10
"PE",19,9.5
"PE",20,10
"PE",20,10
"PE",21,10.5
"PE",21,10.5
"PE",20,10
"PE",22,11
"PE",18,9
"PE",21,10.5
"PE",21,10.5
"PE",22,11
"PE",21,10.5
"PE",21,10.5
"PE",22,11
"PE",21,10.5
"PE",20,10
"PE",21,10.5
"PE",21,10.5
"PE",20,10
"PE",20,10
"PE",20,10
